text,sentimen
ada aja berita gebrakan or tamparan aneh phk dimana2 raja ampat digunduli pemerintahan ngga jelas kebijakan2nya loker minim ya allah lindungi hamba walaupun hamba wni,positif
based on data di lombok post rajaampat menyumbang 150M di sektor pariwisata di tahun 2024. dengan kunjungan 30 ribu 70% nya adalah wisatawan asing its around 21k wisatawan asing yg berkunjung ke raja ampat.,netral
bukan hanya keberlangsungan bisnis untuk keuntungan beberapa pihak sampai merugikan ekowisata yang berpengaruh penting banyak menyangkut banyak hal pls ekologi nya ekonomi nya kesejahteraan warga lokal nya sekali lagi ekowisata raja ampat itu pentingg #SaveRajaAmpat,positif
@PresidenKopi Belum pernah ke raja ampat masak udh rusak aja,negatif
seneng bgttt dia jadi ikutan aware sama kasus raja ampat inii ,netral
sakit bgt liat raja ampat di rusak gitu. padahal itu salah satu plan liburan tahun depan.,negatif
raja ampat udah ngasilin duit dari wisatanya ngapain ditambang kocak,negatif
sopo seh sing ngide nambang di raja ampat? kenthir bgt sumpah koyo ra enek panggonan liyo ae ckk #SaveRajaAmpat,netral
Padahal wish list jalan2 ke raja Ampat bener2 sedih banget denger berita ini ,negatif
All the hilirisasi dan warga lokal gak dapet apapun kecuali kerusakan lingkungan. Haah sedih banget Cita-cita mau ke raja ampat padahal alam seindah ini harus dirusak sama orang serakah. Kalau ada bencana yang di atas tinggal kabur ke luar negeri sedangkan rakyat menderita ,negatif
@baechyuniess bnyk mslh mlu anj paramedis ditangkep dijadiin tersangka rusuh di demo may day sekali lagi PARAMEDIS trs tambang nikel di raja ampat pdhl jlsÂ² ditulis di uud klo hal itu TIDAK BOLEH DILAKUKAN eh ttp aja trs mslh efisiensi bbrp anggaran penting jd 0 selengkapnya liat rtanku ,negatif
wishlist gue dari jaman sekolah pengen ke raja ampat jangan dirusak gitu lah ajgggg ,negatif
ai kan pengen bgt honeymoon ke raja ampat,netral
berita raja ampat mo di obrak abrik beneran bikin gue mikir ya Allah dzolim bgt yaaa pemerintah #SaveRajaAmpat,negatif
Kita juga bisa berkontribusi menyelamatkan Raja Ampat melalui link https://t.co/3KlNOWUxXH Semangat semua mari kita teruskan desak pemerintah untuk segera mengaji ulang persoalan tambang nikel ini #SaveRajaAmpat #TolakTambangNikel,positif
Teman-teman di instagram Green Peace mereka buat template ini. Jangan lupa untuk sebarluaskan persoalan ini lwt Instagram yaaa. Mari kita manfaatkan segala sosmed yg kita punya untuk menyelamatkan Raja Ampat #SaveRajaAmpat #TolakTambangNikel https://t.co/exBHyPwhZK,positif
Gw belum ke raja ampat jangan rusak sampe kapanpun. Itu yg ngasih izin tambang gblknya emang gak ketulungan???!!,negatif
Belum sempet ke raja ampat malah ada berita gini ,netral
@falahmohamad30 @newIding30 @TeaZae68039 @M_Katjasungkana @PlafindoBogor @ZakyFuad689604 @Harsha_Gladys @EviDrajat @SeriDianawati @Ary_PrasKe2 @Bosowa_BQ @Nusanta14085Ikn @NusantaraJaya26 @krucilan @Helmi21758185 @richard_gi47462 diam diam raja Ampat jadi sasaran Freeport kedua... #SaveRajaAmpat,netral
@AlexanderOscar5 @newIding30 @TeaZae68039 @M_Katjasungkana @PlafindoBogor @ZakyFuad689604 @Harsha_Gladys @EviDrajat @SeriDianawati @Ary_PrasKe2 @Bosowa_BQ @Nusanta14085Ikn @NusantaraJaya26 @krucilan @Helmi21758185 @richard_gi47462 pemerintah pusat hanya cari untung dgn mengabaikan kerusakan lingkungan di Raja Ampat kalau demikian perlakuan pusat wajarlah PAPUA MINTA MERDEKA.. #SaveRajaAmpat,positif
ini negara apasih astagfirullah. itu bahkan konflik bersenjata di papua barat sana aja belum ketemu ujungnya terus sekarang tanah raja ampat mau diambil demi duit doang brengsek!?,negatif
@SocReviewID @Siwa_Rima @Soumokil_Will @TribuanaWira @CmsDelfin56758 Besok hari arafah!!! Dan akan ku masukkan list doa ku khusus untuk para pemimpin indonesia yg mengizinkan tambang nikel di daerah raja ampat semoga seumur hidup kalian ngga pernah tenang telah merusak ciptaan Tuhan ,negatif
udah gila raja ampat dibabat juga sm pemerintah. biarkan raja ampat jadi tempat indah surganya timur indonesia bukan malah dibabat dijadiin tambang nikel udah gila ni org org serakah,negatif
Mungkin teman2 twt ku masih pada tidur tapi aku harap semoga nanti pagi kalian semua bisa menyuarakan SAVE RAJA AMPAT. Please kumohon ,positif
PEMERINTAH GOBLOKKK ANJJJJ RAJA AMPAT MAU DIJADIIN TAMBANG NIKEL TOLOLLLL TAIKK BGTTT BGSTTT,negatif
Save Raja Ampat https://t.co/N37hxkmVqz,netral
Sedih bngt seluyuran di beranda tiktok sm reels ig tentang raja ampat yg mau jadiin tambang nikel tamak kali manusia manusia ini,negatif
@randomable_ Pemerintah ngasih izin tambang di Raja Ampat karena nikel itu kunci buat baterai EV mau nol emisi 2030 ya harus korbankan sesuatu gitu kan logikanya? Kalau kita tolak tambang kita juga nolak kemajuan teknologi dan lapangan kerja buat rakyat Papua. Alam memang penting tapi,negatif
baru banget tau isu Raja Ampat ini dan bacanya bener-bener bikin sakit hati ya Allah... ini pemerintah bener-bener goblok segoblok gobloknya... stop nyiksa rakyat dan rusak alam... Papua Bukan Tanah Kosong!!! #SaveRajaAmpat,positif
Gw literally habis nonton skz yg LUCU bgt trus ngeliat berita raja ampat langsung EMOSI ,negatif
sumpah yaa aku kaget bgt setelah dgr berita RAJA AMPAT JADI TAMBANG NIKEL kekk whaattt???? tempat seindah itu mau dirusakin jugaa ya ampun!!!! aku gak habis pikir sama pemerintah kok bisa sih tempat dan alam seindah itu mau dirusak hnya karna ketamakan manusia,positif
Raja ampat brew yg bener aja nikel nih limbahnya ngerusak parah seperti di morowalskut :(( good mining practice lah tpi tpp aja,negatif
setuju bgt kalo indo jd negara serikat jir NKRI harga mati matamu noh nikel di raja ampat bisa di eksploitasi krn daerah mereka ga mereka kuasai dengan kuat kalah sm pemrentah pusat,positif
Wakil Ketua Komisi VII DPR RI @chusnuniachalim minta anak muda Papua Barat Daya khususnya Raja Ampat diberi kuota khusus di Politeknik Pariwisata. Sebagai destinasi super prioritas SDM lokal harus terlibat langsung bangun pariwisata. #rajaampat #PapuaBaratDaya https://t.co/qCOWoGsSXu,netral
Novita Hardini Tolak Tambang Nikel di Raja Ampat: Jangan Rusak Surga Dunia! https://t.co/D9orXlv6WB,negatif
kocak bgt liat temen gw 02 voters repost tiktok save raja ampat. kontol emg lu dulu ga liat gw spamming rt fakta kejelekan genap??,negatif
Coookkk ini kenapa isu raja ampat ga rame sih di tl ku?! AAAHHHH SHIBALLL!!! HARUSNYA YANG KAYAK GINI TUH YANG DIRAMEIN SAT BUKAN MALAH CEWE BIAS LU JINGAAANNN!!! GW EMOSI BANGET,netral
brooo Wishlist gua waktu kecil Bisa bisanya di hancurin gitu aja ama Orang Orang yang Merusak dengan buat pertambangan Nikel Di Raja Ampat #SaveRajaAmpat,positif
GUYS MINTA TOLONG RAMAIKAN INI PLEASE. RAJA AMPAT DIAMBANG KEHANCURAN AKIBAT ULAH PEBISNIS TAMAK. PLEASE GUYS,negatif
@GreenpeaceID @prabowo @bahlillahadalia sedih banget bacanya raja ampat woy ini RAJA AMPATTTT LOH SURGANYA DUNIA,negatif
MARAH BANGET GUE BRO RAJA AMPAT JIR MAU LO KERUK???!! BJINGAN ITU FREEPORT MASIH KURANG HAH??!!??!!,negatif
@folkshittmedia pas banget lagi sama isu tentang tambang nikel raja ampat. ,netral
@GreenpeaceID @prabowo @bahlillahadalia Yang paling favorit di raja ampat itu adalah pulau wayaq dan kebetulan jg berseblahan dengan pulau kawe yg jadi lokasi tambang,netral
raja ampat mau di jadiin tambang jir hell nah i'm leaving this geophysics career,netral
baru ngikutin berita tentang tambang nikel di Raja Ampat ya Allah manusia rakus kapan musnah nya dari bumi ini. #saverajaampat #thelastparadise,netral
padahal udah optimis pemerintah beneran mau ngembangin ekowisata &amp; sustainable tourism di sini tapi malah ngerusak raja ampat kan kocak,negatif
sedih bgt gue liat berita di raja ampat gila ya org serakah bgt,negatif
@tham878 Tanpa kalian sadari izin tambang nikel raja Ampat di jaman siapa yg setujui nya,positif
selamatkan raja ampat ,netral
PLS PLS JANGAN SAMPAI RAJA AMPAT HANCUR,negatif
@prabowo SAYA NGETIK SEPERTI INI KARENA ANDA ITU PEMIMPIN NEGARA INI. SEHARUSNYA ANDA SEBAGAI PEMIMPIN NEGARA INI SECEPAT MUNGKIN HARUS BERTINDAK BUKAN DIAM SAJA SAMPAI SAAT INI. TIDAK ADA TANGGAPAN APAPUN DARI ANDA MENGENAI RAJA AMPAT,netral
TOLONG JANGAN RUSAK KEINDAHAN ALAM LAGI YA BUAT MEMPERKAYA DIRI KALIAN RAJA AMPAT ITU DESTINASI WISATA YANG GUA IMPIKAN SEJAK LAMA!!!!,negatif
Raja ampat islands in Indonesia ðŸ‡®ðŸ‡© https://t.co/MZRw1gNuEe,netral
@prabowo JANGAN SAMPAI KARENA KERAKUSAN KALIAN RAJA AMPAT JADI RUSAK DAN TIDAK INDAH LAGI. PRABOWO DARIPADA ANDA TERUS-TERUSAN BAHAS ANTEK ASING OMONGAN TIDAK SESUAI SAMA TINDAKAN. MENDINGAN ANDA MENCEGAH RAJA AMPAT JADI TEMPAT TAMBANG NIKEL #SaveRajaAmpat @prabowo,negatif
Jeda lembur malam ini baca banyak berita soal Raja Ampat yang terancam bernasib kayak Morowali. Jadi inget 2 tahun lalu ngobrol sama nelayan di sana. Mereka cerita sebelum ada industri nikel mereka bisa penen berkuintal-kuintal rumput laut per tahun. Sekarang? Nihil https://t.co/UxTm02bI1Z,positif
udah emosi gara gara raja ampat mau di rusak ehhh liat tweet kaum seblak birahi ke pemain timnas jadi makin kesel anjinggg lah,negatif
raja ampat jdi tambang nikel??? ,netral
Sumpah ni negara bener udh gasehat jink pemerintahnya. Woy anjir lah raja ampat aja di exploitasi. Yaallah capek sama pemerintahan indo,positif
@Sorayaame 2 juta hektar di merauke belum lagi isu tambang di Raja Ampat miris banget sih ini!,negatif
@MariaAlkaff_ JANGAN DI RUSAK RAJA AMPAT KASIAN LAUT INDAH BUKIT INDAH DI RUSAK... UNTUK KEPENTINGAN PRIBADI KELUARGA JOKOWI LUHUT,negatif
shame on u the human behind all of this worst papua raja ampat yang sebegitu indahnya tega kalian rusak demi ego setan dan kantong go the hell rn! #SaveRajaAmpat,negatif
save raja Ampat @GreenpeaceID #papuabukantanahkosong https://t.co/pyaSyGWGBF,netral
buat lu yg ngatain greenpeace karna protes masalah raja ampat lu bilang paling ada kepentingan pribadi. lu gaada otak anj gaada beda nya sama pemerintah yg mentingin perut padahal lu ga dpt ap dari proyek tolol itu tapi lu bela??? manusia aneh lu,negatif
PARABOWO SUBIANTO @prabowo SAAT INI ANDA MENJADI PEMIMPIN DI NEGARA INI TAPI APAKAH ANDA SUDAH MEMBERIKAN YANG TERBAIK BUAT NEGARA INI????!!!!. PRABOWO TINDAK TEGAS LAH TERHADAP ORANG-ORANG YANG MAU MENJADIKAN PAPUA RAJA AMPAT MENJADI TAMBANG NIKEL,positif
 aktivitas tambang di wilayah Raja Ampat belum sepenuhnya memperhatikan kearifan lokal. Selain itu ada desakan dari masyarakat Papua agar pembangunan smelter https://t.co/g49jsDe68E #partaigolkar #golkarpedia #golkarsolid #golkarindonesia #bahlillahadalia https://t.co/X6znegPzze,netral
nangisin ini dari kemarin apakah kejadian halmahera nda cukup oh no.. save raja ampat save keragaman hayati dari ego devil manusia:( #SaveRajaAmpat,netral
sakit hati banget baca berita raja ampat dibajak jd tambang nikel. #SaveRajaAmpat,negatif
@tanyakanrl Ga rela raja ampat dirusak giru aja gegara tambang. Pemerintahan mikir gasi dampak buat ekosistem apalagi itu tempat iconic banget buat Indonesia terutama papua.,negatif
Pemerintah pada nginep di pluto kah ITU RAJA AMPAT WOYYYY JADI TAMBANG NIKEL ANJENG NANGIS GUA ,negatif
tengah malem gini aku lagi benci bgt sama negara. raja ampat dpr politik. anjing semua.,negatif
prabs! seriusan raja ampat digituin ? @prabowo,netral
Gue masih ga nyangka klo Raja Ampat dirusak sama org2 serakah itu anjggg. Gue bahkan blom kesana dan tempat seindah itu ga layak dirusak sama manusia serakah! #SaveRajaAmpat,negatif
Woi... ESDM... bolehkah mengorbankan habitat laut di RAJA AMPAT hanya krn Nikel utk kepuasan para OLIGARKI???? #SaveRajaAmpat https://t.co/RvFCJnd70b,positif
Gua blm ke Raja Ampat woi #SaveRajaAmpat,netral
@abbinryc Kok bisa pas gitu ya?? Yg ini ga ada urusan dg raja ampat sih tapi masih seputar s*langkangan selingkuhan https://t.co/902EHkp0sH,positif
Selamatkan Raja Ampat .. Takkan ada lagi surga ini wahai @prabowo dibawah kekuasaan loe Indonesia menjadi sapi perah demi memuaskan hasrat untuk memperkaya diri kalian dan Oligarki.. Semoga Tuhan semesta Alam melaknat kalian semua..!! #SaveRajaAmpat https://t.co/Xglk8fVc7h,positif
@vinnncaa pengen bgt ke raja ampat,netral
@ilhampid Itu beneran di kawasan raja ampat jadi tambang?,netral
@abbinryc Guys Help : klau kalian nonton videonya saat protes di rapat itu ada ibu baju merah yang tarik baner Save Raja Ampat please do your magic netizen carikan nama akunnya apa ? Kami rakyat Papua mau silaturahmi ke akunnya,negatif
Malem nangisin raja ampat ya alloh belum kesampaian ke sana ã… .ã…  #SaveRajaAmpat,netral
gw sebagai anak pariwisata sakit hati bgt raja ampat mau dijadiin petambangan nikel fakmen raja ampat termasuk sektor pariwisata terbesar coy,negatif
nangis banget barusan liat aktivis greenpeace dan pemuda Papua menyuarakan save raja ampat malah diusir ditangkap gada yg bela sama sekali. Semua bungkam. Sungguh tamak. #SaveRajaAmpat #SaveRajaAmpat,negatif
Belum kesampaian ke raja ampat.... and hear these news #SaveRajaAmpat,netral
Tau kan kenapa SDM papua segaja di bodohkan oleh sistem ..?? karena sengaja di bungkam agar para penjahat bisa keruk sumber daya alam papua tanpa gangguan Ayo rakyat papua tolak tambang dan eksploitasi hutan berlebihan Selamatkan alam raja ampat #SaveRajaAmpat #SavePapua https://t.co/NPc4irZBjM,positif
@abbinryc Raja ampat di rusak Raja Jawa &amp; fufufafa dilindungi https://t.co/1RgdS1bn86,negatif
Menteri Pariwisata Minta Tambang Nikel di Raja Ampat Dievaluasi https://t.co/XgSGaSGuUu Menteri Pariwisata dan Ek... https://t.co/ewk6Dh5FvZ https://t.co/ewk6Dh5FvZ,netral
ya allah gue blm pernah dateng ke raja ampat sedih bgt pemerintah lu serakah !!! #SaveRajaAmpat,negatif
RAJA AMPAT KENAPAA? MAU DIJADIIN TAMBANG NIKEL? SERIUS?,netral
Sampe sekarang pun belum kesampean mau ke Raja Ampat. Biaya kesana mahal sekali. Jangan sampai karena ke rakusan mereka yang berkuasa keindahan raja ampat hanya tinggal cerita. #SaveRajaAmpat,negatif
Woy @pemerintah ente jangan beraninye sama Raja Ampat berani gak sama Raja Band?,netral
bjir semangat gue buat idup itu biar bisa pergi ke raja ampat kalo dijadiin tambang trus gua harus jadiin hal apalagi buat jd bahan penyemangat,positif
Lol gue masih bengong mikirin nasibnya raja ampat beneran kepikiran banget ,netral
#SaveRajaAmpat Blm kesampaian ke raja ampat.... and hear these sad news .. #SaveRajaAmpat,netral
@tanyakanrl eh iya ak liat berita raja ampat ini sama berita gajah yg diusir,netral
STOP NiKEL Di raja ampat #sevepapua https://t.co/9Ulm1pHgRp,positif
patah hati banget di raja ampat ternyata udah ada 3 iup nikel,netral
plis lah gue sama mama gue belum sempet ke raja ampat,netral
dri pada koar g penting masalah no na ama jeketi mending kelen sama speak up tentang raja ampat noh mayan biar suara berisik kalian ada guna nya,negatif
g terima sy mau ke raja ampat sy mau keliling pulau Indonesia meski isi pemerintahannya bobrok. #SaveRajaAmpat,negatif
maybe kasus Raja Ampat Papua remind me buat yakin ambil Hukum Lingkungan,netral
 tolong ramein berita perihal raja ampat tempat seindah itu harus rusak karena ketamakan manusia.,negatif
belum pernah ke raja ampat ud mau diambil jdi proyek tambang aja.. idih maruk lu?,netral
@akulahREZA Dirimu dah pernah kesana belum rasanya pengen ke raja ampat sebelum bener bener habis dijarah sama negara ini.,netral
raja ampat mau dirusak pemerintah bangkee. gue pengen banget kesana njirrr,negatif
ya Allah blm ke Raja Ampat tp malah dijadiin tambang nikel ï¸,netral
sumpahhhh pemerintahh indo tuh tamak tamakk bgtttttttt se cakep raja ampat aja masih maj diembat nikelnya laillahaillallahhh :(,negatif
udah gila dosenku pernah bilang pokoknya paling engga harus sekali seumur hidup pernah ke raja ampat dan sekarang kayak gini keadaannya,negatif
aku belum ke raja ampat anjr tolong jangan di apa apain dulu ,negatif
kenapa harus raja ampat sih kek gada wilayah lain aja,netral
Apasi ni pemerentah raja ampat gausah lu udak aduk anjirrr,negatif
#SaveRajaAmpat Merusak Raja Ampat = Merusak &amp; Menghina Indonesia. https://t.co/FFQd7tydqu,negatif
Hilirisasi Nikel tuh yang dibilang di Debat Capres kemarin kan sama si Wapres sekarang? Nambang nikelnya di Raja Ampat ya?,netral
yaallah raja ampat jadi wl gue buat kesana malah di acak pemerintah asu cok janckk,negatif
@newIding30 @widunuk @TeaZae68039 @M_Katjasungkana @PlafindoBogor @ZakyFuad689604 @Harsha_Gladys @EviDrajat @SeriDianawati @Ary_PrasKe2 @Bosowa_BQ @Nusanta14085Ikn @NusantaraJaya26 @krucilan @Helmi21758185 @richard_gi47462 Selamat Malam Abah @newIding30 Raja Ampat bukan Tanah Kosong Raja Ampat Adalah Tanah Air &amp; Udara Negara Kesatuan Republik Indonesia Bukan juga untuk dijual Untuk Kepentingan segelintir Maling Semoga Anak Cucu Kita Masih bisa menikmati Kekayaan &amp; Keindahan Alam Republik ini https://t.co/HEOcx21u2N,positif
Btw guys boleh bantu naikin ini gak?alam kita bener bener dirusak banget. Padahal papua terutama raja Ampat kalau dikelolanya bener dibidang wisata bisa seterkenal bali dan buka UMKM buat warga sekitar. #SaveRajaAmpat https://t.co/L1hueWZsM4,positif
@GreenpeaceID @prabowo @bahlillahadalia Ayo ramaikan dan tuntut keputusan pemerintah yang memberikan ijin penambangan di raja ampat,negatif
Kata gw Indo gausah ikut2 terlalu kapitalis smpe hrus buat tambang nikel di tempat seindah raja ampat. Imagine klo nnti mayoritas dunia ini udh rusak dan alam Indonesia ternyata msh terjaga we'll gonna win bro. Orang bakal bayar mahal utk dapetin pariwisata real. #SaveRajaAmpat,negatif
sekecewa ini sama pemerintah kok bisa salah satu destinasi wisata iconic seindah ini &amp; terkenal sampai internasional eh mau dijadiin tambang honestly bangga Indonesia kaya SDA &amp; keindahan alamnya tapi sekecewa itu sama birokrasinya. Tuhan..raja ampat salah satu wishlist ku ,positif
Belom kesampean sek hebat dengan cewek cantik di raja ampat... malah mau ditambang.... sial lu goverment indo pepek,positif
jujur aku masih ga abis pikir sama otak pemerintah jadiin raja ampat buat tambang nikel may you rot in hell forever!,negatif
Jangan sampe terwujud Karna citaÂ²ku kesana belum terwujud Kalopun citaÂ²ku udah terwujud jangan sampe itu raja ampat dibabat ,netral
@GreenpeaceID @prabowo @bahlillahadalia Ihh anjayy pantes tadi muti bilang iya teh mau nenem pohon di raja ampat ternyata ini tooh,negatif
Sakit sih kalau raja ampat jadi tambang nikel udah ga masuk di akal ngerampoknya negeri demokrashit,netral
